File,HLA,Avg_Token_NLL,model_path,Encoding
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_B4201_1_per_token_metrics.csv,B4201,2.074363787383892,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4201/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_B4201_1.pt,epitope
ESMMASK_HLA_FT_15_0.001_1e-05_AUG_4_B3503_2_per_token_metrics.csv,B3503,2.082488978851394,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB3503/ESMMASK_HLA_FT_15_0.001_1e-05_AUG_4_B3503_2.pt,HLA
ESMMASK_HLA_FT_15_0.001_1e-06_AUG_3_B4402_2_per_token_metrics.csv,B4402,2.0833976870889224,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4402/ESMMASK_HLA_FT_15_0.001_1e-06_AUG_3_B4402_2.pt,HLA
ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_3_B0801_2_per_token_metrics.csv,B0801,2.0840372639199707,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB0801/ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_3_B0801_2.pt,HLA
ESMMASK_HLA_FT_20_0.001_5e-05_AUG_3_B0801_1_per_token_metrics.csv,B0801,2.0854248453544035,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB0801/ESMMASK_HLA_FT_20_0.001_5e-05_AUG_3_B0801_1.pt,HLA
ESMMASK_HLA_FT_15_0.0001_1e-05_AUG_4_B1542_1_per_token_metrics.csv,B1542,2.0867371458264263,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1542/ESMMASK_HLA_FT_15_0.0001_1e-05_AUG_4_B1542_1.pt,HLA
ESMMASK_HLA_FT_20_0.0001_1e-05_AUG_3_C1203_2_per_token_metrics.csv,C1203,2.089369211378938,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC1203/ESMMASK_HLA_FT_20_0.0001_1e-05_AUG_3_C1203_2.pt,HLA
ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_4_B5101_1_per_token_metrics.csv,B5101,2.0911129586156485,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_4_B5101_1.pt,HLA
ESMMASK_HLA_FT_20_0.001_1e-05_AUG_3_C1402_2_per_token_metrics.csv,C1402,2.091517552701176,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC1402/ESMMASK_HLA_FT_20_0.001_1e-05_AUG_3_C1402_2.pt,HLA
ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B4001_1_per_token_metrics.csv,B4001,2.09351173589026,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4001/ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B4001_1.pt,epitope
ESMMASK_HLA_FT_25_0.001_1e-06_AUG_4_B5101_2_per_token_metrics.csv,B5101,2.0937167121474345,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_HLA_FT_25_0.001_1e-06_AUG_4_B5101_2.pt,HLA
ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_B5101_1_per_token_metrics.csv,B5101,2.0962188702437468,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_B5101_1.pt,epitope
ESMMASK_HLA_FT_20_0.0001_1e-05_AUG_3_A0207_1_per_token_metrics.csv,A0207,2.1022773869453544,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0207/ESMMASK_HLA_FT_20_0.0001_1e-05_AUG_3_A0207_1.pt,HLA
ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_B1302_2_per_token_metrics.csv,B1302,2.1025127992519628,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1302/ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_B1302_2.pt,HLA
ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_1_B4001_1_per_token_metrics.csv,B4001,2.1079281578075793,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4001/ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_1_B4001_1.pt,epitope
ESMMASK_HLA_FT_15_0.0001_1e-06_AUG_4_B3508_2_per_token_metrics.csv,B3508,2.1115660756123025,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB3508/ESMMASK_HLA_FT_15_0.0001_1e-06_AUG_4_B3508_2.pt,HLA
ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_B4402_1_per_token_metrics.csv,B4402,2.112335629860449,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4402/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_B4402_1.pt,epitope
ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_1_B0702_1_per_token_metrics.csv,B0702,2.1147935206726736,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB0702/ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_1_B0702_1.pt,HLA
ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_4_A2902_2_per_token_metrics.csv,A2902,2.1164662507238297,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2902/ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_4_A2902_2.pt,epitope
ESMMASK_HLA_FT_20_0.0001_1e-05_AUG_3_B5101_2_per_token_metrics.csv,B5101,2.1187511233513696,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_HLA_FT_20_0.0001_1e-05_AUG_3_B5101_2.pt,HLA
ESMMASK_HLA_FT_20_0.001_1e-05_AUG_4_B5101_2_per_token_metrics.csv,B5101,2.119641933503164,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_HLA_FT_20_0.001_1e-05_AUG_4_B5101_2.pt,HLA
ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B5101_2_per_token_metrics.csv,B5101,2.1197616748021835,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B5101_2.pt,epitope
ESMMASK_HLA_FT_15_0.001_1e-06_AUG_4_B5101_1_per_token_metrics.csv,B5101,2.120138109839272,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_HLA_FT_15_0.001_1e-06_AUG_4_B5101_1.pt,HLA
ESMMASK_HLA_FT_25_0.0001_1e-06_AUG_3_B4402_1_per_token_metrics.csv,B4402,2.12047806427219,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4402/ESMMASK_HLA_FT_25_0.0001_1e-06_AUG_3_B4402_1.pt,HLA
ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_A0202_1_per_token_metrics.csv,A0202,2.121839029694211,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0202/ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_A0202_1.pt,HLA
ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_3_C0802_2_per_token_metrics.csv,C0802,2.1277532084893584,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0802/ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_3_C0802_2.pt,epitope
ESMMASK_HLA_FT_15_0.0001_1e-05_AUG_3_B5101_1_per_token_metrics.csv,B5101,2.128218202843843,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_HLA_FT_15_0.0001_1e-05_AUG_3_B5101_1.pt,HLA
ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_3_A0205_2_per_token_metrics.csv,A0205,2.1285186516901486,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0205/ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_3_A0205_2.pt,HLA
ESMMASK_HLA_FT_25_0.001_5e-05_AUG_3_B5101_2_per_token_metrics.csv,B5101,2.1286518673053836,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_HLA_FT_25_0.001_5e-05_AUG_3_B5101_2.pt,HLA
ESMMASK_epitope_FT_25_0.0001_5e-05_AUG_4_B3503_1_per_token_metrics.csv,B3503,2.1290217641711666,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB3503/ESMMASK_epitope_FT_25_0.0001_5e-05_AUG_4_B3503_1.pt,epitope
ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_1_C0802_1_per_token_metrics.csv,C0802,2.131159215883815,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0802/ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_1_C0802_1.pt,HLA
ESMMASK_epitope_FT_15_0.001_1e-05_AUG_3_A0201_2_per_token_metrics.csv,A0201,2.1316706451182856,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0201/ESMMASK_epitope_FT_15_0.001_1e-05_AUG_3_A0201_2.pt,epitope
ESMMASK_HLA_FT_15_0.001_5e-05_AUG_4_B1501_1_per_token_metrics.csv,B1501,2.1321214869886305,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1501/ESMMASK_HLA_FT_15_0.001_5e-05_AUG_4_B1501_1.pt,HLA
ESMMASK_HLA_FT_15_0.001_1e-06_AUG_3_B1302_1_per_token_metrics.csv,B1302,2.132573088881549,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1302/ESMMASK_HLA_FT_15_0.001_1e-06_AUG_3_B1302_1.pt,HLA
ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_3_C0802_2_per_token_metrics.csv,C0802,2.1329876542176804,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0802/ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_3_C0802_2.pt,epitope
ESMMASK_epitope_FT_25_0.0001_5e-05_AUG_4_C0401_1_per_token_metrics.csv,C0401,2.133647488464492,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0401/ESMMASK_epitope_FT_25_0.0001_5e-05_AUG_4_C0401_1.pt,epitope
ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_A0201_2_per_token_metrics.csv,A0201,2.133720023623421,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0201/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_1_A0201_2.pt,epitope
ESMMASK_epitope_FT_25_0.001_1e-06_AUG_4_B5201_1_per_token_metrics.csv,B5201,2.1357987896117074,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5201/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_4_B5201_1.pt,epitope
ESMMASK_HLA_FT_15_0.001_1e-05_AUG_4_B5101_2_per_token_metrics.csv,B5101,2.1362700182902197,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_HLA_FT_15_0.001_1e-05_AUG_4_B5101_2.pt,HLA
ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_3_B1801_1_per_token_metrics.csv,B1801,2.1364856295320322,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1801/ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_3_B1801_1.pt,HLA
ESMMASK_HLA_FT_20_0.001_5e-05_AUG_3_B1517_2_per_token_metrics.csv,B1517,2.1386707079580134,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1517/ESMMASK_HLA_FT_20_0.001_5e-05_AUG_3_B1517_2.pt,HLA
ESMMASK_HLA_FT_25_0.0001_1e-06_AUG_3_B4402_2_per_token_metrics.csv,B4402,2.1387249946378426,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4402/ESMMASK_HLA_FT_25_0.0001_1e-06_AUG_3_B4402_2.pt,HLA
ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_B2704_1_per_token_metrics.csv,B2704,2.139555654731115,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB2704/ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_B2704_1.pt,HLA
ESMMASK_HLA_FT_20_0.001_5e-05_AUG_3_C1203_2_per_token_metrics.csv,C1203,2.1397130783245184,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC1203/ESMMASK_HLA_FT_20_0.001_5e-05_AUG_3_C1203_2.pt,HLA
ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_B5101_2_per_token_metrics.csv,B5101,2.1397997219494003,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_B5101_2.pt,epitope
ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B4402_2_per_token_metrics.csv,B4402,2.140451474650393,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4402/ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B4402_2.pt,epitope
ESMMASK_HLA_FT_20_0.001_5e-05_AUG_3_B4402_2_per_token_metrics.csv,B4402,2.1420883611524313,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4402/ESMMASK_HLA_FT_20_0.001_5e-05_AUG_3_B4402_2.pt,HLA
ESMMASK_HLA_FT_25_0.001_1e-06_AUG_4_A1101_1_per_token_metrics.csv,A1101,2.1431549927618145,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1101/ESMMASK_HLA_FT_25_0.001_1e-06_AUG_4_A1101_1.pt,HLA
ESMMASK_HLA_FT_25_0.001_1e-06_AUG_4_A1101_1_per_token_metrics.csv,A1101,2.1431549927618145,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1101/ESMMASK_HLA_FT_25_0.001_1e-06_AUG_4_A1101_1.pt,HLA
ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_B4403_1_per_token_metrics.csv,B4403,2.143256146852835,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4403/ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_B4403_1.pt,HLA
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_4_A2501_1_per_token_metrics.csv,A2501,2.1436191281350307,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2501/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_4_A2501_1.pt,epitope
ESMMASK_HLA_FT_20_0.001_5e-05_AUG_3_C1402_2_per_token_metrics.csv,C1402,2.1483419892670437,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC1402/ESMMASK_HLA_FT_20_0.001_5e-05_AUG_3_C1402_2.pt,HLA
ESMMASK_epitope_FT_20_0.0001_1e-05_AUG_1_C0501_2_per_token_metrics.csv,C0501,2.148909185063878,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0501/ESMMASK_epitope_FT_20_0.0001_1e-05_AUG_1_C0501_2.pt,epitope
ESMMASK_epitope_FT_25_0.001_1e-06_AUG_4_C1203_1_per_token_metrics.csv,C1203,2.1516185435763213,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC1203/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_4_C1203_1.pt,epitope
ESMMASK_epitope_FT_15_0.001_1e-05_AUG_3_B4402_1_per_token_metrics.csv,B4402,2.1527647455687204,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4402/ESMMASK_epitope_FT_15_0.001_1e-05_AUG_3_B4402_1.pt,epitope
ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_3_A6601_1_per_token_metrics.csv,A6601,2.154405590980929,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA6601/ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_3_A6601_1.pt,HLA
ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_3_B0702_1_per_token_metrics.csv,B0702,2.1544991184107305,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB0702/ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_3_B0702_1.pt,epitope
ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_A1101_1_per_token_metrics.csv,A1101,2.154841045867392,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1101/ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_A1101_1.pt,HLA
ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_A1101_1_per_token_metrics.csv,A1101,2.154841045867392,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1101/ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_A1101_1.pt,HLA
ESMMASK_HLA_FT_20_0.001_5e-05_AUG_1_B5101_1_per_token_metrics.csv,B5101,2.155183647689741,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_HLA_FT_20_0.001_5e-05_AUG_1_B5101_1.pt,HLA
ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_A1101_1_per_token_metrics.csv,A1101,2.1552968019390324,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1101/ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_A1101_1.pt,HLA
ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_A1101_1_per_token_metrics.csv,A1101,2.1552968019390324,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1101/ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_A1101_1.pt,HLA
ESMMASK_HLA_FT_25_0.001_1e-05_AUG_3_C1502_1_per_token_metrics.csv,C1502,2.1555375192193704,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC1502/ESMMASK_HLA_FT_25_0.001_1e-05_AUG_3_C1502_1.pt,HLA
ESMMASK_HLA_FT_25_0.001_1e-05_AUG_3_B1501_1_per_token_metrics.csv,B1501,2.1559052783211383,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1501/ESMMASK_HLA_FT_25_0.001_1e-05_AUG_3_B1501_1.pt,HLA
ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_3_B1302_1_per_token_metrics.csv,B1302,2.1562682635249986,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1302/ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_3_B1302_1.pt,epitope
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_A2402_1_per_token_metrics.csv,A2402,2.156939038631163,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2402/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_A2402_1.pt,epitope
ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_4_C1203_2_per_token_metrics.csv,C1203,2.1575150990719036,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC1203/ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_4_C1203_2.pt,epitope
ESMMASK_epitope_FT_25_0.001_1e-05_AUG_4_A1101_1_per_token_metrics.csv,A1101,2.158548320030072,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1101/ESMMASK_epitope_FT_25_0.001_1e-05_AUG_4_A1101_1.pt,epitope
ESMMASK_epitope_FT_25_0.001_1e-05_AUG_4_A1101_1_per_token_metrics.csv,A1101,2.158548320030072,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1101/ESMMASK_epitope_FT_25_0.001_1e-05_AUG_4_A1101_1.pt,epitope
ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_4_B4403_2_per_token_metrics.csv,B4403,2.1604181375345703,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4403/ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_4_B4403_2.pt,epitope
ESMMASK_epitope_FT_25_0.001_1e-05_AUG_3_A0201_2_per_token_metrics.csv,A0201,2.1620132650844806,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0201/ESMMASK_epitope_FT_25_0.001_1e-05_AUG_3_A0201_2.pt,epitope
ESMMASK_epitope_FT_25_0.001_1e-05_AUG_4_A0204_2_per_token_metrics.csv,A0204,2.162267583944629,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0204/ESMMASK_epitope_FT_25_0.001_1e-05_AUG_4_A0204_2.pt,epitope
ESMMASK_HLA_FT_15_0.0001_1e-06_AUG_3_B5101_1_per_token_metrics.csv,B5101,2.16440352558988,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5101/ESMMASK_HLA_FT_15_0.0001_1e-06_AUG_3_B5101_1.pt,HLA
ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_4_A0207_2_per_token_metrics.csv,A0207,2.164499759048159,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0207/ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_4_A0207_2.pt,HLA
ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_3_C0501_1_per_token_metrics.csv,C0501,2.1646639228587023,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0501/ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_3_C0501_1.pt,HLA
ESMMASK_epitope_FT_20_0.0001_1e-05_AUG_4_B4501_2_per_token_metrics.csv,B4501,2.165387512828418,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4501/ESMMASK_epitope_FT_20_0.0001_1e-05_AUG_4_B4501_2.pt,epitope
ESMMASK_epitope_FT_20_0.0001_1e-06_AUG_1_B4002_2_per_token_metrics.csv,B4002,2.1655693554632207,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4002/ESMMASK_epitope_FT_20_0.0001_1e-06_AUG_1_B4002_2.pt,epitope
ESMMASK_epitope_FT_15_0.0001_1e-05_AUG_4_B2701_1_per_token_metrics.csv,B2701,2.16599670801836,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB2701/ESMMASK_epitope_FT_15_0.0001_1e-05_AUG_4_B2701_1.pt,epitope
ESMMASK_epitope_FT_20_0.0001_1e-06_AUG_3_B4402_1_per_token_metrics.csv,B4402,2.1671164577028312,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4402/ESMMASK_epitope_FT_20_0.0001_1e-06_AUG_3_B4402_1.pt,epitope
ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_3_A1101_2_per_token_metrics.csv,A1101,2.1672058950583892,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1101/ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_3_A1101_2.pt,HLA
