File,HLA,Avg_Token_NLL,model_path,Encoding,Model
ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_1_A0201_1_per_token_metrics.csv,A0201,2.1768627965076015,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0201/ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_1_A0201_1.pt,HLA,A0201+HLA
ESMMASK_epitope_FT_25_0.001_1e-06_AUG_4_B2702_2_per_token_metrics.csv,B2702,2.1772800639008767,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB2702/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_4_B2702_2.pt,epitope,B2702+epitope
ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_3_A0204_2_per_token_metrics.csv,A0204,2.1783415953804823,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0204/ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_3_A0204_2.pt,HLA,A0204+HLA
ESMMASK_HLA_FT_15_0.0001_1e-06_AUG_3_C0801_2_per_token_metrics.csv,C0801,2.179498325463034,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0801/ESMMASK_HLA_FT_15_0.0001_1e-06_AUG_3_C0801_2.pt,HLA,C0801+HLA
ESMMASK_epitope_FT_15_0.001_1e-05_AUG_4_A3201_1_per_token_metrics.csv,A3201,2.1795711958472195,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3201/ESMMASK_epitope_FT_15_0.001_1e-05_AUG_4_A3201_1.pt,epitope,A3201+epitope
ESMMASK_HLA_FT_15_0.001_1e-05_AUG_3_B5802_2_per_token_metrics.csv,B5802,2.1825480157256565,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5802/ESMMASK_HLA_FT_15_0.001_1e-05_AUG_3_B5802_2.pt,HLA,B5802+HLA
ESMMASK_HLA_FT_25_0.001_1e-05_AUG_3_A3303_2_per_token_metrics.csv,A3303,2.192579329690341,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3303/ESMMASK_HLA_FT_25_0.001_1e-05_AUG_3_A3303_2.pt,HLA,A3303+HLA
ESMMASK_HLA_FT_25_0.001_1e-06_AUG_3_A2301_2_per_token_metrics.csv,A2301,2.19599708495613,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2301/ESMMASK_HLA_FT_25_0.001_1e-06_AUG_3_A2301_2.pt,HLA,A2301+HLA
ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B0801_1_per_token_metrics.csv,B0801,2.19614670917073,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB0801/ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B0801_1.pt,epitope,B0801+epitope
ESMMASK_HLA_FT_25_0.001_1e-06_AUG_4_C0303_2_per_token_metrics.csv,C0303,2.1971050793770925,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0303/ESMMASK_HLA_FT_25_0.001_1e-06_AUG_4_C0303_2.pt,HLA,C0303+HLA
ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_A3301_1_per_token_metrics.csv,A3301,2.1977131655269626,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3301/ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_A3301_1.pt,HLA,A3301+HLA
ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_3_C0401_1_per_token_metrics.csv,C0401,2.2148118266996573,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0401/ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_3_C0401_1.pt,HLA,C0401+HLA
ESMMASK_HLA_FT_20_0.0001_1e-06_AUG_3_B2709_1_per_token_metrics.csv,B2709,2.2209837954729035,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB2709/ESMMASK_HLA_FT_20_0.0001_1e-06_AUG_3_B2709_1.pt,HLA,B2709+HLA
ESMMASK_epitope_FT_25_0.001_5e-05_AUG_4_B5701_1_per_token_metrics.csv,B5701,2.2253485753886015,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5701/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_4_B5701_1.pt,epitope,B5701+epitope
ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_B5301_1_per_token_metrics.csv,B5301,2.228222648422449,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5301/ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_B5301_1.pt,HLA,B5301+HLA
ESMMASK_HLA_FT_15_0.0001_1e-05_AUG_3_A2902_1_per_token_metrics.csv,A2902,2.2300679982060907,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2902/ESMMASK_HLA_FT_15_0.0001_1e-05_AUG_3_A2902_1.pt,HLA,A2902+HLA
ESMMASK_epitope_FT_15_0.0001_5e-05_AUG_4_B1501_1_per_token_metrics.csv,B1501,2.230239965019804,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1501/ESMMASK_epitope_FT_15_0.0001_5e-05_AUG_4_B1501_1.pt,epitope,B1501+epitope
ESMMASK_HLA_FT_25_0.0001_1e-06_AUG_4_B4501_2_per_token_metrics.csv,B4501,2.2308679121841886,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4501/ESMMASK_HLA_FT_25_0.0001_1e-06_AUG_4_B4501_2.pt,HLA,B4501+HLA
ESMMASK_HLA_FT_20_0.0001_1e-05_AUG_3_A3101_2_per_token_metrics.csv,A3101,2.2356682595928477,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3101/ESMMASK_HLA_FT_20_0.0001_1e-05_AUG_3_A3101_2.pt,HLA,A3101+HLA
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_A2301_2_per_token_metrics.csv,A2301,2.2360892161122528,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2301/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_A2301_2.pt,epitope,A2301+epitope
ESMMASK_HLA_FT_15_0.0001_1e-05_AUG_1_A2501_2_per_token_metrics.csv,A2501,2.2381609509578073,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2501/ESMMASK_HLA_FT_15_0.0001_1e-05_AUG_1_A2501_2.pt,HLA,A2501+HLA
ESMMASK_HLA_FT_15_0.001_5e-05_AUG_4_A3201_1_per_token_metrics.csv,A3201,2.2384218957045268,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3201/ESMMASK_HLA_FT_15_0.001_5e-05_AUG_4_A3201_1.pt,HLA,A3201+HLA
ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_3_A0211_1_per_token_metrics.csv,A0211,2.2459706598265137,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0211/ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_3_A0211_1.pt,epitope,A0211+epitope
ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_4_C0602_2_per_token_metrics.csv,C0602,2.2461350709993657,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0602/ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_4_C0602_2.pt,HLA,C0602+HLA
ESMMASK_epitope_FT_15_0.0001_1e-05_AUG_4_A6601_2_per_token_metrics.csv,A6601,2.2474858619367892,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA6601/ESMMASK_epitope_FT_15_0.0001_1e-05_AUG_4_A6601_2.pt,epitope,A6601+epitope
ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B1510_2_per_token_metrics.csv,B1510,2.2503336541148813,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1510/ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B1510_2.pt,epitope,B1510+epitope
ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_B3901_2_per_token_metrics.csv,B3901,2.2520714821212158,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB3901/ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_4_B3901_2.pt,HLA,B3901+HLA
ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_4_B3801_2_per_token_metrics.csv,B3801,2.2540041477804955,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB3801/ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_4_B3801_2.pt,epitope,B3801+epitope
ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_4_A0202_1_per_token_metrics.csv,A0202,2.2545569606240057,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0202/ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_4_A0202_1.pt,epitope,A0202+epitope
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_4_A6801_2_per_token_metrics.csv,A6801,2.2567613564185756,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA6801/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_4_A6801_2.pt,epitope,A6801+epitope
ESMMASK_HLA_FT_25_0.001_5e-05_AUG_4_B4201_1_per_token_metrics.csv,B4201,2.2603251215639433,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4201/ESMMASK_HLA_FT_25_0.001_5e-05_AUG_4_B4201_1.pt,HLA,B4201+HLA
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_4_B2709_1_per_token_metrics.csv,B2709,2.2638898945602834,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB2709/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_4_B2709_1.pt,epitope,B2709+epitope
ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_A3001_1_per_token_metrics.csv,A3001,2.2645400265031848,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3001/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_A3001_1.pt,epitope,A3001+epitope
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_4_A3301_2_per_token_metrics.csv,A3301,2.2669152716194994,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3301/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_4_A3301_2.pt,epitope,A3301+epitope
ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_3_A0206_2_per_token_metrics.csv,A0206,2.2684497061781554,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0206/ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_3_A0206_2.pt,epitope,A0206+epitope
ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_3_A0101_2_per_token_metrics.csv,A0101,2.269565803925849,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0101/ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_3_A0101_2.pt,epitope,A0101+epitope
ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_C0303_1_per_token_metrics.csv,C0303,2.271922175618167,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0303/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_3_C0303_1.pt,epitope,C0303+epitope
ESMMASK_epitope_FT_20_0.0001_1e-06_AUG_4_A2601_1_per_token_metrics.csv,A2601,2.2721690905753174,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2601/ESMMASK_epitope_FT_20_0.0001_1e-06_AUG_4_A2601_1.pt,epitope,A2601+epitope
ESMMASK_HLA_FT_15_0.001_1e-06_AUG_3_B4601_1_per_token_metrics.csv,B4601,2.2783709869262045,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4601/ESMMASK_HLA_FT_15_0.001_1e-06_AUG_3_B4601_1.pt,HLA,B4601+HLA
ESMMASK_HLA_FT_20_0.0001_1e-06_AUG_4_C0701_2_per_token_metrics.csv,C0701,2.280499737803498,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0701/ESMMASK_HLA_FT_20_0.0001_1e-06_AUG_4_C0701_2.pt,HLA,C0701+HLA
ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_3_A0301_1_per_token_metrics.csv,A0301,2.280797979589235,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0301/ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_3_A0301_1.pt,epitope,A0301+epitope
ESMMASK_epitope_FT_15_0.0001_1e-06_AUG_4_C0702_2_per_token_metrics.csv,C0702,2.286527369045613,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0702/ESMMASK_epitope_FT_15_0.0001_1e-06_AUG_4_C0702_2.pt,epitope,C0702+epitope
ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_1_A0101_1_per_token_metrics.csv,A0101,2.288392310292891,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0101/ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_1_A0101_1.pt,HLA,A0101+HLA
ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_A1102_1_per_token_metrics.csv,A1102,2.289859003083867,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1102/ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_A1102_1.pt,epitope,A1102+epitope
ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_4_B3501_2_per_token_metrics.csv,B3501,2.2924349086377065,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB3501/ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_4_B3501_2.pt,epitope,B3501+epitope
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_C1402_2_per_token_metrics.csv,C1402,2.2953326772564937,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC1402/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_C1402_2.pt,epitope,C1402+epitope
ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_3_A6801_2_per_token_metrics.csv,A6801,2.2959408233848846,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA6801/ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_3_A6801_2.pt,HLA,A6801+HLA
ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_4_B5801_1_per_token_metrics.csv,B5801,2.2968072439276264,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5801/ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_4_B5801_1.pt,epitope,B5801+epitope
ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B1502_1_per_token_metrics.csv,B1502,2.297873311239986,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1502/ESMMASK_epitope_FT_20_0.0001_5e-05_AUG_3_B1502_1.pt,epitope,B1502+epitope
ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_A3303_1_per_token_metrics.csv,A3303,2.3002187203377042,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3303/ESMMASK_epitope_FT_20_0.001_5e-05_AUG_1_A3303_1.pt,epitope,A3303+epitope
ESMMASK_epitope_FT_25_0.001_5e-05_AUG_4_B4601_1_per_token_metrics.csv,B4601,2.301490211381487,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB4601/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_4_B4601_1.pt,epitope,B4601+epitope
ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_4_A0217_1_per_token_metrics.csv,A0217,2.3022460633039694,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0217/ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_4_A0217_1.pt,epitope,A0217+epitope
ESMMASK_epitope_FT_20_0.001_1e-05_AUG_4_B3901_1_per_token_metrics.csv,B3901,2.3028221535627393,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB3901/ESMMASK_epitope_FT_20_0.001_1e-05_AUG_4_B3901_1.pt,epitope,B3901+epitope
ESMMASK_HLA_FT_15_0.0001_1e-05_AUG_3_B2703_2_per_token_metrics.csv,B2703,2.304445799313933,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB2703/ESMMASK_HLA_FT_15_0.0001_1e-05_AUG_3_B2703_2.pt,HLA,B2703+HLA
ESMMASK_HLA_FT_15_0.001_1e-05_AUG_4_A0211_1_per_token_metrics.csv,A0211,2.30581357038544,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0211/ESMMASK_HLA_FT_15_0.001_1e-05_AUG_4_A0211_1.pt,HLA,A0211+HLA
ESMMASK_HLA_FT_15_0.0001_1e-06_AUG_1_A0206_1_per_token_metrics.csv,A0206,2.3107263620749205,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0206/ESMMASK_HLA_FT_15_0.0001_1e-06_AUG_1_A0206_1.pt,HLA,A0206+HLA
ESMMASK_HLA_FT_20_0.001_1e-06_AUG_4_B1503_2_per_token_metrics.csv,B1503,2.3120402260792017,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1503/ESMMASK_HLA_FT_20_0.001_1e-06_AUG_4_B1503_2.pt,HLA,B1503+HLA
ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_3_A6802_2_per_token_metrics.csv,A6802,2.3188166548109854,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA6802/ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_3_A6802_2.pt,HLA,A6802+HLA
ESMMASK_epitope_FT_20_0.001_1e-05_AUG_4_C0102_1_per_token_metrics.csv,C0102,2.3209110919078477,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0102/ESMMASK_epitope_FT_20_0.001_1e-05_AUG_4_C0102_1.pt,epitope,C0102+epitope
ESMMASK_epitope_FT_15_0.001_1e-05_AUG_3_C0602_1_per_token_metrics.csv,C0602,2.324746462092834,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0602/ESMMASK_epitope_FT_15_0.001_1e-05_AUG_3_C0602_1.pt,epitope,C0602+epitope
ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_1_B3701_2_per_token_metrics.csv,B3701,2.331981618579564,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB3701/ESMMASK_HLA_FT_15_0.0001_5e-05_AUG_1_B3701_2.pt,HLA,B3701+HLA
ESMMASK_epitope_FT_15_0.0001_1e-05_AUG_4_A0205_1_per_token_metrics.csv,A0205,2.3330038139875344,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0205/ESMMASK_epitope_FT_15_0.0001_1e-05_AUG_4_A0205_1.pt,epitope,A0205+epitope
ESMMASK_HLA_FT_15_0.001_5e-05_AUG_1_A2402_2_per_token_metrics.csv,A2402,2.3341709819629677,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2402/ESMMASK_HLA_FT_15_0.001_5e-05_AUG_1_A2402_2.pt,HLA,A2402+HLA
ESMMASK_epitope_FT_25_0.001_5e-05_AUG_4_B1801_2_per_token_metrics.csv,B1801,2.3367448628664502,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1801/ESMMASK_epitope_FT_25_0.001_5e-05_AUG_4_B1801_2.pt,epitope,B1801+epitope
ESMMASK_HLA_FT_15_0.001_1e-05_AUG_3_A3001_2_per_token_metrics.csv,A3001,2.33952247703647,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3001/ESMMASK_HLA_FT_15_0.001_1e-05_AUG_3_A3001_2.pt,HLA,A3001+HLA
ESMMASK_epitope_FT_25_0.001_1e-06_AUG_4_A6802_1_per_token_metrics.csv,A6802,2.3419033399323634,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA6802/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_4_A6802_1.pt,epitope,A6802+epitope
ESMMASK_HLA_FT_20_0.0001_1e-06_AUG_3_B5201_2_per_token_metrics.csv,B5201,2.342366152930614,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5201/ESMMASK_HLA_FT_20_0.0001_1e-06_AUG_3_B5201_2.pt,HLA,B5201+HLA
ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_A3002_1_per_token_metrics.csv,A3002,2.359184979752033,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3002/ESMMASK_HLA_FT_15_0.001_5e-05_AUG_3_A3002_1.pt,HLA,A3002+HLA
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_C0701_1_per_token_metrics.csv,C0701,2.367967041194888,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0701/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_C0701_1.pt,epitope,C0701+epitope
ESMMASK_epitope_FT_20_0.0001_1e-05_AUG_4_A3101_2_per_token_metrics.csv,A3101,2.3994312367377018,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3101/ESMMASK_epitope_FT_20_0.0001_1e-05_AUG_4_A3101_2.pt,epitope,A3101+epitope
ESMMASK_HLA_FT_15_0.001_1e-05_AUG_1_B1502_1_per_token_metrics.csv,B1502,2.4046585767286794,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1502/ESMMASK_HLA_FT_15_0.001_1e-05_AUG_1_B1502_1.pt,HLA,B1502+HLA
ESMMASK_HLA_FT_15_0.001_1e-06_AUG_3_C0102_2_per_token_metrics.csv,C0102,2.413532669607458,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0102/ESMMASK_HLA_FT_15_0.001_1e-06_AUG_3_C0102_2.pt,HLA,C0102+HLA
ESMMASK_epitope_FT_15_0.001_1e-05_AUG_4_B1503_2_per_token_metrics.csv,B1503,2.4186499603127505,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1503/ESMMASK_epitope_FT_15_0.001_1e-05_AUG_4_B1503_2.pt,epitope,B1503+epitope
ESMMASK_epitope_FT_15_0.001_1e-05_AUG_4_B5802_2_per_token_metrics.csv,B5802,2.4214701105125105,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5802/ESMMASK_epitope_FT_15_0.001_1e-05_AUG_4_B5802_2.pt,epitope,B5802+epitope
ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_1_C0702_2_per_token_metrics.csv,C0702,2.434326183802791,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC0702/ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_1_C0702_2.pt,HLA,C0702+HLA
ESMMASK_HLA_FT_20_0.001_5e-05_AUG_1_B5801_1_per_token_metrics.csv,B5801,2.4386103494682385,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5801/ESMMASK_HLA_FT_20_0.001_5e-05_AUG_1_B5801_1.pt,HLA,B5801+HLA
ESMMASK_epitope_FT_15_0.0001_5e-05_AUG_3_B2703_2_per_token_metrics.csv,B2703,2.4769873307110983,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB2703/ESMMASK_epitope_FT_15_0.0001_5e-05_AUG_3_B2703_2.pt,epitope,B2703+epitope
ESMMASK_HLA_FT_20_0.001_1e-05_AUG_4_B5401_2_per_token_metrics.csv,B5401,2.477609340502816,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5401/ESMMASK_HLA_FT_20_0.001_1e-05_AUG_4_B5401_2.pt,HLA,B5401+HLA
ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_4_B5301_2_per_token_metrics.csv,B5301,2.5142804804538383,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5301/ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_4_B5301_2.pt,epitope,B5301+epitope
ESMMASK_epitope_FT_20_0.0001_1e-06_AUG_3_A3002_2_per_token_metrics.csv,A3002,2.516567584338724,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA3002/ESMMASK_epitope_FT_20_0.0001_1e-06_AUG_3_A3002_2.pt,epitope,A3002+epitope
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_B1402_1_per_token_metrics.csv,B1402,2.519466730081491,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1402/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_1_B1402_1.pt,epitope,B1402+epitope
ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_1_B3508_2_per_token_metrics.csv,B3508,2.530276564537503,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB3508/ESMMASK_epitope_FT_25_0.0001_1e-06_AUG_1_B3508_2.pt,epitope,B3508+epitope
ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_1_B2706_2_per_token_metrics.csv,B2706,2.5361220778121214,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB2706/ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_1_B2706_2.pt,HLA,B2706+HLA
ESMMASK_epitope_FT_15_0.001_1e-05_AUG_3_B3701_1_per_token_metrics.csv,B3701,2.5497530277249965,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB3701/ESMMASK_epitope_FT_15_0.001_1e-05_AUG_3_B3701_1.pt,epitope,B3701+epitope
ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_3_A2403_2_per_token_metrics.csv,A2403,2.562752035493267,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2403/ESMMASK_HLA_FT_20_0.0001_5e-05_AUG_3_A2403_2.pt,HLA,A2403+HLA
ESMMASK_epitope_FT_15_0.0001_1e-06_AUG_3_A0207_2_per_token_metrics.csv,A0207,2.5667802456149245,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA0207/ESMMASK_epitope_FT_15_0.0001_1e-06_AUG_3_A0207_2.pt,epitope,A0207+epitope
ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_B5401_2_per_token_metrics.csv,B5401,2.5715324410051275,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB5401/ESMMASK_epitope_FT_15_0.001_1e-06_AUG_3_B5401_2.pt,epitope,B5401+epitope
ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_1_A2601_1_per_token_metrics.csv,A2601,2.607240688639299,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA2601/ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_1_A2601_1.pt,HLA,A2601+HLA
ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_4_B2706_1_per_token_metrics.csv,B2706,2.6214367001839673,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB2706/ESMMASK_epitope_FT_25_0.0001_1e-05_AUG_4_B2706_1.pt,epitope,B2706+epitope
ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_1_A6901_2_per_token_metrics.csv,A6901,2.632336920411991,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA6901/ESMMASK_HLA_FT_25_0.0001_1e-05_AUG_1_A6901_2.pt,HLA,A6901+HLA
ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_B1517_2_per_token_metrics.csv,B1517,2.653711727192727,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAB1517/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_3_B1517_2.pt,epitope,B1517+epitope
ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_1_A1102_1_per_token_metrics.csv,A1102,2.654858105427418,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAA1102/ESMMASK_HLA_FT_25_0.0001_5e-05_AUG_1_A1102_1.pt,HLA,A1102+HLA
ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_C1502_2_per_token_metrics.csv,C1502,2.8388188906727083,/global/scratch/users/sergiomar10/models/ESMC_Pretrain/HLAC1502/ESMMASK_epitope_FT_25_0.001_1e-06_AUG_1_C1502_2.pt,epitope,C1502+epitope
